0.003 0.915 0.921 0.546   1.0
0.815 0.295 0.568 0.577   1.0
0.693 0.424 0.591 0.589   1.0
0.041 0.842 0.159 0.910   -1.0
0.714 0.564 0.667 0.617   1.0
0.251 0.337 0.113 0.683   -1.0
0.239 0.221 0.877 0.906   1.0
0.970 0.396 0.147 0.312   -1.0
0.247 0.857 0.346 0.145   1.0
0.841 0.298 0.948 0.760   1.0
0.573 0.994 0.937 0.993   1.0
0.856 0.889 0.802 0.815   1.0
0.095 0.453 0.563 0.214   -1.0
0.884 0.041 0.239 0.458   -1.0
0.757 0.639 0.291 0.060   -1.0
0.592 0.332 0.898 0.374   1.0
0.346 0.431 0.368 0.116   -1.0
0.507 0.282 0.521 0.780   1.0
0.888 0.862 0.274 0.710   1.0
0.294 0.408 0.315 0.553   -1.0
0.977 0.262 0.563 0.194   -1.0
0.334 0.220 0.385 0.036   -1.0
0.848 0.882 0.420 0.303   1.0
0.793 0.410 0.046 0.851   1.0
0.237 0.710 0.766 0.238   -1.0
0.103 0.925 0.978 0.265   1.0
0.762 0.828 0.086 0.332   1.0
0.953 0.735 0.531 0.073   1.0
0.782 0.363 0.423 0.927   1.0
0.447 0.183 0.274 0.300   -1.0
0.752 0.962 0.324 0.892   1.0
0.342 0.964 0.121 0.934   1.0
0.087 0.247 0.336 0.072   -1.0
0.828 0.960 0.076 0.857   1.0
0.018 0.844 0.957 0.518   1.0
0.692 0.522 0.271 0.412   -1.0
0.166 0.795 0.738 0.512   1.0
0.213 0.177 0.664 0.753   -1.0
0.004 0.893 0.950 0.803   -1.0
0.095 0.212 0.679 0.569   -1.0
0.010 0.828 0.702 0.567   1.0
0.580 0.264 0.870 0.192   -1.0
0.230 0.062 0.827 0.133   -1.0
0.987 0.355 0.044 0.618   1.0
0.964 0.579 0.500 0.016   1.0
0.400 0.126 0.424 0.774   -1.0
0.966 0.812 0.523 0.888   1.0
0.171 0.252 0.165 0.935   -1.0
0.725 0.453 0.251 0.184   -1.0
0.764 0.414 0.825 0.436   1.0
0.406 0.347 0.073 0.264   -1.0
0.375 0.927 0.314 0.415   1.0
0.110 0.082 0.231 0.596   -1.0
0.699 0.923 0.274 0.702   1.0
0.174 0.049 0.541 0.895   -1.0
0.888 0.233 0.208 0.004   -1.0
0.214 0.914 0.107 0.452   -1.0
0.687 0.803 0.350 0.920   -1.0
0.728 0.709 0.935 0.336   1.0
0.399 0.095 0.603 0.576   -1.0
0.169 0.989 0.426 0.376   -1.0
0.227 0.713 0.980 0.093   -1.0
0.322 0.767 0.880 0.038   1.0
0.133 0.031 0.092 0.830   -1.0
0.397 0.591 0.531 0.705   1.0
0.905 0.683 0.285 0.772   1.0
0.105 0.305 0.129 0.953   -1.0
0.458 0.827 0.401 0.253   -1.0
0.269 0.786 0.481 0.050   -1.0
0.725 0.724 0.200 0.034   -1.0
0.356 0.866 0.427 0.863   1.0
0.604 0.019 0.474 0.202   -1.0
0.023 0.637 0.791 0.254   -1.0
0.688 0.135 0.515 0.693   1.0
0.149 0.404 0.838 0.076   -1.0
0.969 0.507 0.889 0.843   1.0
0.139 0.166 0.973 0.673   -1.0
0.666 0.195 0.958 0.849   1.0
0.854 0.207 0.458 0.629   1.0
0.210 0.958 0.414 0.576   1.0
0.898 0.388 0.637 0.810   1.0
0.937 0.833 0.559 0.960   1.0
0.372 0.338 0.113 0.065   -1.0
0.513 0.451 0.966 0.764   1.0
0.865 0.221 0.828 0.247   1.0
0.858 0.222 0.775 0.181   1.0
0.048 0.951 0.844 0.958   1.0
0.913 0.018 0.044 0.677   -1.0
0.054 0.846 0.822 0.985   1.0
0.785 0.052 0.452 0.400   -1.0
0.146 0.433 0.054 0.634   -1.0
0.633 0.366 0.217 0.200   -1.0
0.704 0.368 0.273 0.793   1.0
0.390 0.240 0.149 0.360   -1.0
0.229 0.631 0.166 0.809   -1.0
0.743 0.815 0.756 0.416   1.0
0.184 0.469 0.077 0.312   -1.0
0.232 0.275 0.434 0.597   -1.0
0.969 0.600 0.101 0.185   -1.0
0.281 0.256 0.704 0.462   -1.0
0.053 0.107 0.652 0.107   -1.0
0.532 0.997 0.742 0.880   1.0
0.071 0.194 0.550 0.786   -1.0
0.847 0.233 0.142 0.770   -1.0
0.506 0.650 0.429 0.316   -1.0
0.021 0.436 0.539 0.363   -1.0
0.505 0.269 0.160 0.426   -1.0
0.646 0.154 0.969 0.491   1.0
0.227 0.389 0.082 0.217   -1.0
0.286 0.105 0.063 0.052   -1.0
0.542 0.034 0.950 0.886   1.0
0.505 0.786 0.944 0.246   1.0
0.787 0.631 0.003 0.344   -1.0
0.327 0.493 0.146 0.115   -1.0
0.477 0.553 0.246 0.291   -1.0
0.566 0.975 0.212 0.311   1.0
0.350 0.935 0.470 0.604   1.0
0.710 0.320 0.058 0.008   -1.0
0.793 0.431 0.722 0.427   1.0
0.028 0.927 0.620 0.546   1.0
0.242 0.767 0.655 0.964   1.0
0.543 0.162 0.472 0.293   -1.0
0.038 0.653 0.736 0.501   -1.0
0.027 0.937 0.140 0.038   1.0
0.777 0.018 0.181 0.372   -1.0
0.843 0.328 0.290 0.347   -1.0
0.869 0.909 0.600 0.165   1.0
0.190 0.991 0.314 0.591   1.0
0.810 0.880 0.056 0.760   1.0
0.080 0.814 0.915 0.899   1.0
0.261 0.482 0.304 0.556   -1.0
0.482 0.746 0.980 0.897   1.0
0.217 0.079 0.278 0.539   -1.0
0.892 0.125 0.019 0.433   -1.0
0.883 0.105 0.648 0.589   1.0
0.858 0.972 0.417 0.880   1.0
0.866 0.176 0.469 0.756   1.0
0.068 0.621 0.211 0.529   -1.0
0.482 0.630 0.548 0.006   -1.0
0.764 0.561 0.273 0.557   -1.0
0.222 0.413 0.398 0.360   -1.0
0.046 0.684 0.971 0.277   -1.0
0.010 0.621 0.010 0.659   -1.0
0.463 0.467 0.614 0.143   -1.0
0.853 0.193 0.861 0.297   1.0
0.290 0.458 0.994 0.941   1.0
0.968 0.612 0.598 0.729   1.0
0.012 0.586 0.255 0.070   -1.0
0.193 0.170 0.075 0.750   -1.0
0.484 0.780 0.706 0.769   1.0
0.326 0.657 0.317 0.722   1.0
0.275 0.821 0.219 0.175   -1.0
0.306 0.442 0.697 0.555   1.0
0.560 0.234 0.799 0.883   1.0
0.170 0.928 0.557 0.493   1.0
0.746 0.995 0.178 0.144   1.0
0.032 0.351 0.258 0.924   1.0
0.194 0.255 0.151 0.664   -1.0
0.264 0.712 0.817 0.324   1.0
0.791 0.610 0.428 0.808   1.0
0.762 0.123 0.435 0.425   -1.0
0.381 0.829 0.916 0.822   1.0
0.309 0.379 0.977 0.001   -1.0
0.695 0.001 0.885 0.023   -1.0
0.279 0.605 0.791 0.463   1.0
0.188 0.434 0.554 0.747   -1.0
0.349 0.347 0.677 0.494   -1.0
0.204 0.437 0.571 0.062   -1.0
0.188 0.693 0.769 0.201   -1.0
0.581 0.026 0.054 0.356   -1.0
0.212 0.535 0.772 0.122   -1.0
0.024 0.593 0.299 0.392   -1.0
0.310 0.251 0.668 0.450   -1.0
0.041 0.337 0.835 0.206   -1.0
0.186 0.959 0.703 0.015   -1.0
0.252 0.027 0.278 0.134   -1.0
0.437 0.212 0.002 0.877   1.0
0.369 0.259 0.798 0.553   -1.0
0.225 0.679 0.922 0.831   1.0
0.907 0.276 0.402 0.406   -1.0
0.207 0.826 0.917 0.190   1.0
0.845 0.639 0.953 0.580   1.0
0.274 0.466 0.424 0.899   1.0
0.354 0.971 0.854 0.949   1.0
0.058 0.980 0.896 0.703   1.0
0.687 0.033 0.982 0.033   -1.0
0.845 0.135 0.602 0.434   1.0
0.685 0.298 0.427 0.009   -1.0
0.735 0.460 0.974 0.978   1.0
0.676 0.816 0.888 0.813   1.0
0.314 0.418 0.654 0.275   1.0
0.810 0.727 0.776 0.691   1.0
0.618 0.681 0.193 0.341   -1.0
0.778 0.222 0.176 0.518   -1.0
0.155 0.878 0.581 0.214   -1.0
0.868 0.330 0.921 0.003   1.0
0.870 0.214 0.982 0.654   1.0
0.324 0.791 0.393 0.059   -1.0
0.966 0.444 0.969 0.869   1.0
0.667 0.432 0.931 0.553   1.0
0.901 0.096 0.023 0.654   -1.0
