0.1142 -0.1526 -1
-0.3977 0.0113 -1
1.0759 0.8379 1
1.2249 0.2176 -1
0.1369 0.8497 1
0.1193 -0.6335 1
-1.6012 0.1003 1
0.6476 0.7207 1
-1.1252 0.121 -1
0.7278 -0.4901 -1
-0.3074 -0.7969 1
-1.2034 0.0381 -1
-2.0677 -0.7289 1
-0.8949 -0.0889 -1
-0.5721 -0.5142 -1
-1.1026 -0.2785 -1
-1.2093 0.1076 -1
-1.0646 0.7366 1
-1.3189 -0.0135 -1
-1.9421 -0.9881 1
-3.3456 0.0589 1
-0.0118 0.515 1
-0.646 0.2464 -1
-0.9732 -0.4936 -1
-1.0016 0.198 -1
0.9212 0.8508 1
-1.9647 -0.3526 1
-0.6628 0.8294 1
-1.2829 0.2503 -1
0.8928 -0.5563 -1
-1.3831 0.3573 1
0.4356 -0.246 -1
-0.1395 0.5623 1
0.3434 -0.7643 1
-0.7456 0.3987 -1
-1.1905 0.9866 1
-0.415 0.7293 1
-1.5253 0.5 1
-0.8798 0.1938 -1
-0.3579 -0.0612 -1
-0.7528 -0.0764 -1
-1.64 0.715 1
-2.1463 -0.5927 1
-0.1865 0.6581 1
-0.0672 0.7371 1
-2.2625 0.2761 1
-2.1093 -0.8835 1
-0.6764 0.2311 -1
-0.1378 0.2717 -1
0.4314 0.3642 -1
-1.8168 -0.3953 1
-0.9897 -0.7427 1
1.0543 -0.2514 -1
0.7827 -0.62 -1
-0.6224 0.1859 -1
-1.1204 -0.7829 1
1.2901 -0.9157 1
-0.3058 -0.2188 -1
-0.9232 -0.3225 -1
-1.2541 0.8794 1
-0.3548 0.792 1
0.0899 0.7936 1
-2.115 0.5374 1
0.8631 0.6796 -1
-0.6288 0.4384 -1
1.6069 0.7967 1
0.0941 0.0058 -1
-0.4613 -0.62 -1
0.69 -0.3167 -1
1.0718 0.8629 1
-0.8842 0.0861 -1
-0.2671 0.1996 -1
1.889 0.4112 1
-1.6972 0.7833 1
-1.2864 0.6816 1
-0.2254 -0.7771 1
1.0078 -0.3184 -1
-1.1043 -0.0967 -1
-2.933 -0.8055 1
-1.2773 0.4133 1
-1.8536 -0.9985 1
-1.8809 0.4771 1
-0.911 -0.3472 -1
-1.4775 -0.482 1
-1.6416 -0.0227 1
1.4512 -0.9795 1
-0.8966 0.5587 -1
-0.7993 -0.302 -1
-0.4087 -0.2764 -1
0.5589 0.5163 -1
0.5831 -0.2299 -1
-0.3327 0.454 -1
-0.7385 -0.8454 1
-0.7085 0.9546 1
-0.2076 0.8114 1
-0.713 0.3157 -1
-1.1368 -0.7715 1
0.4137 -0.418 -1
1.7602 0.0913 1
-2.3156 0.2873 1
-0.474 -0.3146 -1
-0.0343 0.0619 -1
0.042 -0.791 1
-0.1356 0.7886 1
-1.9253 -0.3144 1
-0.4811 0.0299 -1
-0.7015 0.0758 -1
0.1318 0.3337 -1
1.1494 -0.5868 1
-0.9141 0.8207 1
-0.6137 -0.7608 1
0.2721 0.3874 -1
-0.6955 -0.1102 -1
1.0661 0.4969 -1
0.4324 0.0424 -1
-0.8613 0.7676 1
-2.1664 0.9147 1
-1.0001 0.7149 1
0.2433 0.2912 -1
-0.7391 0.9985 1
-1.3321 0.6091 1
0.0357 0.2008 -1
-2.4108 0.3867 1
-0.6548 -0.0477 -1
0.0959 -0.7831 1
-0.0198 0.9666 1
-0.897 -0.7533 1
-0.9003 0.0637 -1
-1.8944 0.443 1
0.2632 -0.74 1
-1.5843 0.0403 1
-0.7218 0.2048 -1
0.2033 -0.4725 -1
-0.6902 0.5023 -1
-0.5468 0.9199 1
1.3056 -0.0439 -1
0.1847 0.9562 1
-0.2948 0.9688 1
-1.1109 0.0566 -1
0.4932 0.5525 -1
-1.2982 0.6639 1
-1.8472 -0.2727 1
-2.2503 -0.1059 1
-0.3306 -0.713 1
-0.9057 -0.2467 -1
-0.8194 -0.2234 -1
1.4273 -0.5451 1
-1.512 -0.8552 1
-0.3478 -0.088 -1
1.5325 -0.8437 1
-0.2866 0.7523 1
-0.2702 0.0796 -1
-2.4918 0.4909 1
0.7156 0.5494 -1
-2.0387 0.0621 1
-0.6448 0.7662 1
2.1593 -0.348 1
0.9028 0.1231 -1
-1.5965 0.4577 1
-0.3736 -0.2656 -1
-1.0882 -0.4192 -1
-0.3855 0.9724 1
0.5191 -0.0389 -1
-1.3218 -0.6614 1
-0.813 0.5179 -1
-1.9085 0.5708 1
0.775 -0.6154 -1
-1.9486 0.0392 1
-0.0981 -0.3117 -1
-2.6602 -0.9545 1
0.6034 0.2219 -1
-1.2423 0.3397 -1
-2.3404 0.1195 1
-0.1738 -0.3531 -1
0.7201 0.5874 -1
-0.404 -0.8289 1
1.2174 -0.1369 -1
0.9229 -0.1871 -1
-1.1187 -0.8231 1
0.3325 0.8249 1
1.3237 -0.2059 -1
-0.9815 0.5025 -1
-0.9316 -0.4622 -1
-2.4487 -0.2615 1
-0.3362 -0.3604 -1
-0.0461 0.3099 1
-0.0346 -0.9269 1
-0.7376 0.4015 -1
-1.5432 0.0034 1
1.6779 -0.3024 1
-0.7274 0.095 -1
-2.7957 0.556 1
-0.8911 -0.8902 1
2.2556 0.5904 1
-0.5377 0.323 -1
0.3145 -0.6137 1
0.5495 -0.0625 -1
0.8709 0.4702 -1
0.3342 -0.1778 -1
0.1891 0.2324 -1
-0.4692 0.8384 1
-1.9275 0.044 1
-0.7458 0.9374 1
-1.1116 0.4174 -1
-0.4748 0.0497 -1
-0.1325 0.905 1
1.0206 0.6316 1
-0.8479 0.034 -1
-0.4083 -0.7029 1
0.0524 0.5124 1
-2.2038 -0.8781 1
1.4116 -0.7545 1
-1.7201 -0.8175 1
-0.577 0.1305 -1
-1.6104 -0.2817 1
-3.127 -0.7352 1
-2.1062 0.3266 1
-1.4028 0.3911 1
0.9377 -0.6257 -1
-2.5765 -0.6804 1
-0.5175 0.9534 1
0.9519 -0.1036 -1
-0.5537 0.5175 -1
-0.5338 -0.5385 -1
-0.2115 -0.5677 1
-1.7087 -0.1779 1
-0.6609 0.0994 -1
-0.607 -0.9505 1
0.7376 0.6424 -1
-0.423 0.6397 -1
1.0248 -0.7553 1
-1.0908 0.1556 -1
-1.3194 0.249 -1
0.2854 0.2191 -1
0.0387 -0.1138 -1
-1.3743 0.5556 1
1.136 0.5958 1
-0.5276 -0.0682 -1
-1.7636 0.1634 1
0.5878 0.5221 -1
-1.8735 0.1304 1
0.7608 -0.8277 1
-0.0545 0.6669 1
-0.1993 -0.839 1
0.7662 -0.6059 -1
-0.7316 -0.7713 1
-1.9234 -0.1147 1
-1.5629 -0.5251 1
0.8942 -0.2538 -1
-0.4367 -0.2745 -1
0.4708 0.772 1
-2.5471 -0.4958 1
-1.457 -0.2497 1
-1.2816 0.8172 1
0.4031 -0.2782 -1
-0.399 -0.5261 -1
-0.6572 0.2214 -1
-0.1112 -0.8269 1
-1.2297 -0.7727 1
-0.8519 -0.0712 -1
-0.1825 -0.1465 -1
-0.9901 -0.8755 1
-0.6587 -0.7453 1
-1.1984 0.4354 -1
-2.5705 -0.5039 1
-1.8576 -0.6937 1
-1.8672 0.7497 1
-0.5666 -0.5699 -1
-2.6011 0.5209 1
-1.1798 -0.9558 1
-1.1783 0.8167 1
-0.9725 -0.0396 -1
-0.7752 -0.873 1
-0.7035 0.0896 -1
-0.7727 0.3711 -1
0.0052 0.0304 -1
-0.6462 0.3305 -1
-0.9405 0.6791 1
0.4875 -0.1562 -1
-1.4137 0.0315 1
0.1309 -0.0884 -1
-1.9523 -0.1063 1
0.3312 -0.4073 -1
0.2162 0.3842 -1
-0.1831 -0.096 -1
-1.2431 0.2791 -1
-1.0261 -0.0147 -1
-1.6621 -0.7241 1
-0.1836 -0.0964 -1
-0.3066 -0.7944 1
-0.8478 -0.3344 -1
-1.0234 -0.6323 1
-0.2737 0.5734 1
-0.0746 0.0896 -1
0.0939 0.9977 1
-2.2105 0.4959 1
-1.2044 -0.1034 -1
1.3809 -0.4433 1
-0.3541 0.8599 1
-1.9544 0.7224 1
-2.04 -0.4546 1
-0.3359 -0.1744 -1
0.3922 0.0028 -1
-0.3844 0.9024 1
-0.4393 -0.0347 -1
0.1431 0.8008 1
-0.427 0.0861 -1
-1.0713 0.036 -1
-1.1376 0.9938 1
0.004 -0.3517 1
-1.9795 0.4199 1
0.3957 0.1216 -1
-1.8422 0.5891 1
0.5742 -0.6076 -1
-0.1739 0.1572 -1
-1.6643 0.5296 1
-0.4386 -0.5837 -1
0.0702 -0.3147 1
-1.1261 0.9841 1
0.0676 0.4729 1
-0.2081 0.4936 -1
0.8199 -0.7127 1
-0.315 -0.89 1
0.2989 -0.7812 1
0.842 0.9156 1
-1.5667 -0.3419 1
-0.9894 0.9279 1
1.1365 -0.8515 1
-0.7372 -0.0579 -1
-1.28 0.9758 1
0.3766 0.0643 -1
0.2091 -0.4643 -1
-0.9602 -0.0171 -1
-0.4148 -0.9222 1
1.0348 -0.8428 1
-1.3289 -0.9724 1
0.2318 -0.6379 1
-0.8626 0.8252 1
2.0368 -0.2619 1
1.3545 -0.5431 1
-1.6383 0.4291 1
-0.0433 0.7595 1
-0.3398 -0.5592 -1
0.0492 0.2737 1
-1.2367 0.5231 1
1.8066 -0.4488 1
-0.0014 0.7165 1
-0.6879 0.5124 -1
-1.6338 0.2439 1
-0.375 0.4058 -1
0.1486 -0.9327 1
-0.7721 0.3962 -1
-1.0541 0.1183 -1
-1.6268 0.915 1
-0.8087 -0.3019 -1
-0.7932 0.6456 -1
1.3249 -0.8532 1
0.0822 0.4034 1
-0.3734 -0.0533 -1
0.8079 0.0044 -1
0.1908 0.9967 1
-1.2203 -0.2557 -1
-0.2548 -0.4912 -1
-1.4184 -0.5098 1
0.9314 7e-04 -1
-1.7745 -0.1749 1
-0.1856 0.2177 -1
-0.7495 -0.7395 1
-0.9386 0.8691 1
0.2261 -0.5919 1
-1.3513 0.6092 1
-1.1519 -0.871 1
-0.9793 0.4077 -1
-0.9429 0.5131 -1
-0.6048 0.2351 -1
-1.7318 0.9195 1
-0.5604 0.6884 1
0.0196 0.3908 1
-0.9517 0.3208 -1
-1.9917 0.5616 1
-0.0415 -0.9628 1
-1.0063 -0.0564 -1
-0.4616 -0.9922 1
0.3454 -0.7586 1
-1.5683 -0.9276 1
-1.5261 0.7462 1
-2.5281 -0.9809 1
-0.7982 -0.0124 -1
-1.4988 -0.2734 1
0.1766 0.8578 1
-0.376 -0.8664 1
-1.2485 0.2471 -1
0.1419 0.69 1
-0.3198 0.5056 -1
0.1654 -0.4014 -1
0.5628 0.7831 1
-0.3783 -0.5 -1
-1.1299 -0.5002 -1
1.0211 -0.5046 -1
-0.6338 0.9743 1
-3.0811 -0.2183 1
-0.0222 -0.7075 1
-0.745 -0.0252 -1
-0.0206 -0.8977 1
-1.6107 0.9035 1
-0.1915 -0.0622 -1
-1.3542 -0.5152 1
0.7225 0.0457 -1
0.88 0.4738 -1
0.2541 -0.4633 -1
-0.9698 0.6216 -1
-1.21 0.2347 -1
-0.9654 0.3224 -1
-0.7338 -0.7957 1
-0.1253 0.174 -1
1.0302 -0.8901 1
-0.6456 -0.541 -1
0.7447 0.6446 -1
0.0313 -0.6951 1
-0.5431 0.3663 -1
-0.6021 0.0339 -1
-1.3378 -0.1181 -1
0.9634 0.1794 -1
0.3794 -0.9274 1
-1.1674 0.4415 -1
-1.3622 0.3319 1
-0.613 0.8718 1
1.3296 -0.9605 1
1.3907 0.3103 1
0.2349 0.0258 -1
1.7445 0.2132 1
-2.4411 0.0553 1
1.8113 -0.7672 1
-0.9371 0.6707 1
0.772 -0.7895 1
1.382 -0.596 1
-1.5815 0.4172 1
-1.5724 0.4454 1
-0.753 -0.1609 -1
-0.0695 -0.0134 -1
-0.4456 0.9229 1
1.6068 -0.4508 1
0.8719 0.7511 1
0.3472 0.2495 -1
-0.6722 -0.3266 -1
-1.5977 0.6474 1
1.3878 -0.7319 1
-1.5136 -0.7366 1
-1.1333 -0.7669 1
1.6012 0.2493 1
-0.9087 0.4305 -1
-0.2908 0.1636 -1
-0.0164 0.2821 1
-0.4847 0.0341 -1
-0.2163 0.372 -1
-0.266 -0.7936 1
-1.1919 0.1962 -1
-1.1571 -0.3215 -1
-0.4097 -0.9671 1
-0.1244 -0.0208 -1
-0.7493 0.119 -1
-2.2275 -0.5513 1
-1.2285 0.1704 -1
-0.8312 -0.789 1
1.0473 0.5021 -1
-0.5583 0.4632 -1
-1.7764 -0.7565 1
-0.1866 -0.7835 1
-1.7337 0.8102 1
1.2127 -0.0787 -1
-0.7941 -0.1128 -1
-1.1073 0.4395 -1
-1.5647 -0.484 1
1.0653 0.7847 1
-1.1427 -0.2017 -1
0.3932 -0.8482 1
-0.5267 0.1178 -1
-0.8386 0.7222 1
-0.8827 0.1526 -1
-0.2353 0.8661 1
-0.6549 0.4157 -1
-0.3443 -0.8271 1
-0.0542 -0.2967 1
-0.4139 0.1689 -1
-1.0926 -0.5153 -1
-1.4402 0.2231 1
-0.162 0.4769 1
-0.063 0.3439 1
-0.2333 0.398 -1
0.0603 0.9918 1
0.6831 -0.6937 -1
-0.1857 0.1812 -1
-0.9124 -0.152 -1
-0.772 -0.4812 -1
0.5038 0.5122 -1
-1.7684 0.4717 1
-1.4213 -0.7459 1
-1.2436 0.6338 1
-0.7352 -0.9156 1
-0.9509 0.1454 -1
0.9626 0.6409 -1
-0.4233 0.5724 -1
-1.0497 -0.1851 -1
-1.0437 0.9599 1
-0.7856 0.3459 -1
-0.802 0.6412 -1
-1.92 0.865 1
0.2329 0.1953 -1
0.132 -0.8416 1
0.1731 -0.962 1
1.358 -0.3131 1
0.8299 0.5338 -1
0.2863 -0.7351 1
0.4926 -0.4089 -1
0.6723 0.2268 -1
-1.0991 0.736 1
0.1702 0.4839 1
0.0092 0.3066 1
-1.2395 0.7852 1
0.2187 0.064 -1
-1.2433 -0.6609 1
1.6043 0.8349 1
-1.0236 -0.8591 1
-0.5324 -0.6941 1
-1.3257 -0.8627 1
-0.4819 -0.7789 1
0.921 -0.9602 1
-0.5952 0.3886 -1
0.519 0.8703 1
-0.0288 -0.1023 -1
-0.2317 0.5141 -1
-0.0112 0.335 1
-1.0981 -0.017 -1
-0.2315 0.6377 1
0.3619 0.3716 -1
0.3608 0.5375 -1
-1.5014 0.5737 1
-0.8447 0.1122 -1
0.5259 -0.2249 -1
-0.1704 -0.9157 1
-1.672 -0.8559 1
-1.5353 -0.6698 1
-1.5234 0.3957 1
-1.6265 -0.7556 1
-0.1382 -0.0525 -1
-1.7284 0.4233 1
1.0699 0.4027 -1
-0.8822 0.2665 -1
0.8081 0.2075 -1
0.6605 0.0873 -1
-1.7441 -0.1429 1
0.7303 0.7932 1
-0.0846 -0.0735 -1
-1.4949 0.1743 1
-0.3889 0.4788 -1
-2.0332 0.1808 1
1.4514 0.5686 1
1.0217 0.1796 -1
-2.291 0.7877 1
-1.4254 0.6753 1
-1.3246 0.1394 -1
-1.1507 0.7377 1
1.4634 0.6412 1
-1.0138 0.6849 1
-2.9567 -0.5313 1
-1.3731 -0.1811 -1
-0.2987 -0.6804 1
-0.9927 0.8324 1
-3.5582 -0.7948 1
-0.2498 0.6165 1
-0.9053 0.2605 -1
-1.4497 -0.6556 1
-0.9223 0.3477 -1
-0.1675 0.1141 -1
-0.6224 -0.3865 -1
0.3408 0.6984 1
-1.1334 0.4108 -1
0.1482 -0.7361 1
1.0545 -0.0117 -1
-3.2072 -0.0852 1
-0.1448 0.1693 -1
-1.2827 0.9545 1
-0.2215 -0.3994 -1
-2.0159 -0.619 1
-0.425 0.7893 1
-1.6192 0.1011 1
0.0874 -0.1214 -1
-0.658 -0.7248 1
-0.3049 -0.45 -1
-0.3849 0.91 1
2.7173 -0.057 1
-1.0497 0.2244 -1
-0.252 0.6265 1
1.0689 0.1055 -1
0.6946 0.3376 -1
-0.7528 -0.6323 -1
0.9396 -0.0286 -1
0.0672 -0.7557 1
-0.002 0.4088 1
-0.1339 -0.4715 1
1.2568 0.0308 -1
-1.5178 0.1128 1
-1.9059 -0.7811 1
-1.9936 0.22 1
0.9668 -0.8665 1
-1.0717 0.9323 1
-1.3323 0.9748 1
-0.6385 -0.9098 1
0.6448 0.9824 1
-1.2818 -0.4396 1
-0.9378 -0.7673 1
-1.7492 0.2936 1
-0.5366 -0.8012 1
-1.7475 -0.7193 1
-0.5113 0.2975 -1
-0.047 -0.3008 1
0.5628 0.085 -1
-1.4584 0.5712 1
0.0578 -0.9746 1
-0.9678 0.6497 1
-0.3961 -0.9106 1
0.5858 0.4039 -1
-1.0264 -0.3314 -1
-0.3342 0.8011 1
-0.4601 -0.7235 1
-1.4857 0.806 1
0.6099 -0.9292 1
-1.5528 -0.3761 1
-0.8325 -0.6051 -1
-1.3307 0.3266 1
-2.0823 0.4039 1
0.813 0.2029 -1
-0.4504 -0.7289 1
-0.0101 0.2283 1
-0.3565 0.0662 -1
0.871 0.6847 1
-2.4916 -0.8217 1
0.8044 0.2141 -1
0.396 0.0129 -1
0.748 0.5442 -1
1.1716 0.3263 -1
0.9862 0.5554 -1
0.105 -0.8035 1
0.5041 0.9154 1
-0.9834 -0.7583 1
-0.7624 0.1951 -1
0.2203 0.1448 -1
-1.7026 -0.9006 1
0.6214 0.5501 -1
-0.7625 0.2211 -1
-1.4982 0.4711 1
1.3801 0.2867 1
1.5104 -0.828 1
-0.1014 -0.5654 1
1.7327 -0.5777 1
0.7185 -0.4024 -1
-0.0051 -0.4644 1
0.6596 -0.4746 -1
1.0672 -0.1926 -1
-1.0291 0.062 -1
-2.1823 -0.7171 1
-2.8538 0.434 1
0.3757 0.4391 -1
-1.3225 -0.1242 -1
-3.0539 -0.2953 1
-0.5987 -0.1536 -1
-1.3364 0.5475 1
-0.0907 -0.3064 -1
-1.3157 -0.7412 1
-0.9577 0.5293 -1
-1.8883 -0.7141 1
-0.0231 0.8624 1
0.467 0.3141 -1
-0.2079 -0.7618 1
-1.1273 0.2454 -1
-3.1928 0.9504 1
1.4439 0.9467 1
-2.3075 0.3316 1
0.1956 0.1287 -1
-0.7949 0.923 1
0.1467 0.6281 1
0.6118 -0.9328 1
0.0808 0.9462 1
0.6506 0.3817 -1
-1.655 -0.7384 1
0.9266 -0.8244 1
-2.5805 -0.7193 1
-1.9859 -0.7503 1
-0.4663 0.7344 1
-1.5254 0.188 1
-1.2556 -0.1969 -1
0.4415 -0.4506 -1
0.262 -0.3185 -1
-1.0354 -0.1619 -1
-1.8667 -0.1067 1
-0.6104 -0.6261 -1
0.2777 0.3023 -1
0.3805 0.3695 -1
0.8871 0.0896 -1
-0.4231 -0.9541 1
-1.0497 -0.1706 -1
-0.981 -0.6008 -1
-1.2897 -0.1992 -1
0.3244 -0.4478 -1
-1.1855 0.5377 1
-1.0253 0.7923 1
-1.2759 -0.637 1
-1.1383 -0.0899 -1
0.6334 0.1272 -1
-0.3039 -0.2701 -1
-1.2552 -0.6635 1
